Title    : 2023_Average_Jan_hr_10_2
Version  : Emfac-HK V4.3 V4.3.0.0 Sp: V4.3 Pr: Emfac-HK HK4.3
Run Date : 2021/12/29 11:33:34
Scen Year: 2023 -- All model years in the range 1979 to 2023 selected
Season   : Annual
Area     : Hong Kong
*****************************************************************************************
Year:,2023,, -- Model Years,,1979, to ,2023, Inclusive --,,,Annual
     Emfac-HK V4.3 Emission Factors: V4.3.0.0 Sp: V4.3 Pr: Emfac-HK HK4.3

SAR Average,,,,,      Hong Kong,,,,,,SAR Average

,,,,Table  1:  Running Exhaust Emissions (grams/km)

Pollutant Name: Volatile Org Cpds,,,,Temperature: 19C,,Relative Humidity: 68%

Speed,PC,PC,PC,PC,PC,TAXI,TAXI,TAXI,TAXI,TAXI,LGV3,LGV3,LGV3,LGV3,LGV3,LGV4,LGV4,LGV4,LGV4,LGV4,LGV6,LGV6,LGV6,LGV6,LGV6,HGV7,HGV7,HGV7,HGV7,HGV7,HGV8,HGV8,HGV8,HGV8,HGV8,PLB,PLB,PLB,PLB,PLB,PV4,PV4,PV4,PV4,PV4,PV5,PV5,PV5,PV5,PV5,NFB6,NFB6,NFB6,NFB6,NFB6,NFB7,NFB7,NFB7,NFB7,NFB7,NFB8,NFB8,NFB8,NFB8,NFB8,FBSD,FBSD,FBSD,FBSD,FBSD,FBDD,FBDD,FBDD,FBDD,FBDD,MC,MC,MC,MC,MC,HGV9,HGV9,HGV9,HGV9,HGV9,NFB9,NFB9,NFB9,NFB9,NFB9,ALL,ALL,ALL,ALL,ALL,
   59,   1.1370,   0.0071,   0.0337,   0.0000,   0.0078,   0.0000,   0.0060,   0.0000,   0.0132,   0.0132,   1.1357,   0.3200,   0.0173,   0.0000,   0.0358,   1.1357,   0.0665,   0.0161,   0.0000,   0.0176,   0.0000,   0.0000,   0.0118,   0.0000,   0.0118,   0.0000,   0.0000,   0.0587,   0.0000,   0.0587,   0.0000,   0.0000,   0.0354,   0.0000,   0.0354,   0.0000,   0.0000,   0.0427,   0.5443,   0.3262,   0.0000,   0.0678,   0.0242,   0.0000,   0.0358,   0.0000,   0.5556,   0.0352,   0.4874,   0.1267,   0.0000,   0.0000,   0.1174,   0.0000,   0.1174,   0.0000,   0.0000,   0.2147,   0.0000,   0.2147,   0.0000,   0.0000,   0.0330,   0.0000,   0.0330,   0.0000,   0.0000,   0.0476,   0.0000,   0.0476,   0.0000,   0.0000,   0.0569,   0.0000,   0.0569,   0.5437,   0.1031,   0.0000,   0.0000,   0.3738,   0.0000,   0.0000,   0.0398,   0.0000,   0.0398,   0.0000,   0.0000,   0.0309,   0.0000,   0.0309,   0.5482,   0.0096,   0.0356,   0.0533,   0.0359,
   60,   1.1269,   0.0071,   0.0332,   0.0000,   0.0078,   0.0000,   0.0060,   0.0000,   0.0130,   0.0130,   1.1256,   0.3152,   0.0170,   0.0000,   0.0354,   1.1256,   0.0655,   0.0159,   0.0000,   0.0173,   0.0000,   0.0000,   0.0118,   0.0000,   0.0118,   0.0000,   0.0000,   0.0577,   0.0000,   0.0577,   0.0000,   0.0000,   0.0350,   0.0000,   0.0350,   0.0000,   0.0000,   0.0420,   0.5390,   0.3229,   0.0000,   0.0668,   0.0239,   0.0000,   0.0353,   0.0000,   0.5518,   0.0346,   0.4820,   0.1251,   0.0000,   0.0000,   0.1155,   0.0000,   0.1155,   0.0000,   0.0000,   0.2113,   0.0000,   0.2113,   0.0000,   0.0000,   0.0327,   0.0000,   0.0327,   0.0000,   0.0000,   0.0470,   0.0000,   0.0470,   0.0000,   0.0000,   0.0562,   0.0000,   0.0562,   0.5374,   0.1016,   0.0000,   0.0000,   0.3694,   0.0000,   0.0000,   0.0394,   0.0000,   0.0394,   0.0000,   0.0000,   0.0306,   0.0000,   0.0306,   0.5418,   0.0096,   0.0352,   0.0527,   0.0355,
   61,   1.1177,   0.0071,   0.0328,   0.0000,   0.0078,   0.0000,   0.0061,   0.0000,   0.0128,   0.0128,   1.1163,   0.3107,   0.0168,   0.0000,   0.0349,   1.1163,   0.0646,   0.0157,   0.0000,   0.0171,   0.0000,   0.0000,   0.0118,   0.0000,   0.0118,   0.0000,   0.0000,   0.0568,   0.0000,   0.0568,   0.0000,   0.0000,   0.0346,   0.0000,   0.0346,   0.0000,   0.0000,   0.0413,   0.5337,   0.3196,   0.0000,   0.0659,   0.0235,   0.0000,   0.0348,   0.0000,   0.5481,   0.0341,   0.4767,   0.1236,   0.0000,   0.0000,   0.1137,   0.0000,   0.1137,   0.0000,   0.0000,   0.2079,   0.0000,   0.2079,   0.0000,   0.0000,   0.0324,   0.0000,   0.0324,   0.0000,   0.0000,   0.0464,   0.0000,   0.0464,   0.0000,   0.0000,   0.0561,   0.0000,   0.0561,   0.5316,   0.1001,   0.0000,   0.0000,   0.3653,   0.0000,   0.0000,   0.0390,   0.0000,   0.0390,   0.0000,   0.0000,   0.0304,   0.0000,   0.0304,   0.5360,   0.0096,   0.0348,   0.0522,   0.0351,
   62,   1.1093,   0.0071,   0.0324,   0.0000,   0.0078,   0.0000,   0.0061,   0.0000,   0.0127,   0.0127,   1.1079,   0.3065,   0.0166,   0.0000,   0.0345,   1.1079,   0.0637,   0.0155,   0.0000,   0.0169,   0.0000,   0.0000,   0.0118,   0.0000,   0.0118,   0.0000,   0.0000,   0.0559,   0.0000,   0.0559,   0.0000,   0.0000,   0.0343,   0.0000,   0.0343,   0.0000,   0.0000,   0.0407,   0.5286,   0.3164,   0.0000,   0.0650,   0.0232,   0.0000,   0.0344,   0.0000,   0.5444,   0.0335,   0.4716,   0.1222,   0.0000,   0.0000,   0.1119,   0.0000,   0.1119,   0.0000,   0.0000,   0.2046,   0.0000,   0.2046,   0.0000,   0.0000,   0.0321,   0.0000,   0.0321,   0.0000,   0.0000,   0.0458,   0.0000,   0.0458,   0.0000,   0.0000,   0.0560,   0.0000,   0.0560,   0.5262,   0.0988,   0.0000,   0.0000,   0.3614,   0.0000,   0.0000,   0.0386,   0.0000,   0.0386,   0.0000,   0.0000,   0.0301,   0.0000,   0.0301,   0.5306,   0.0095,   0.0344,   0.0516,   0.0348,


Pollutant Name: Carbon Monoxide,,,,Temperature: 19C,,Relative Humidity: 68%

Speed,PC,PC,PC,PC,PC,TAXI,TAXI,TAXI,TAXI,TAXI,LGV3,LGV3,LGV3,LGV3,LGV3,LGV4,LGV4,LGV4,LGV4,LGV4,LGV6,LGV6,LGV6,LGV6,LGV6,HGV7,HGV7,HGV7,HGV7,HGV7,HGV8,HGV8,HGV8,HGV8,HGV8,PLB,PLB,PLB,PLB,PLB,PV4,PV4,PV4,PV4,PV4,PV5,PV5,PV5,PV5,PV5,NFB6,NFB6,NFB6,NFB6,NFB6,NFB7,NFB7,NFB7,NFB7,NFB7,NFB8,NFB8,NFB8,NFB8,NFB8,FBSD,FBSD,FBSD,FBSD,FBSD,FBDD,FBDD,FBDD,FBDD,FBDD,MC,MC,MC,MC,MC,HGV9,HGV9,HGV9,HGV9,HGV9,NFB9,NFB9,NFB9,NFB9,NFB9,ALL,ALL,ALL,ALL,ALL,
km/hr,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,

   39,  23.3955,   0.4368,   0.2863,   0.0000,   0.4399,   0.0000,   0.4431,   0.0000,   2.0326,   2.0323,  23.3955,  15.6272,   0.2835,   0.0000,   0.9872,  23.3955,   7.1637,   0.2832,   0.0000,   0.4819,   0.0000,   0.0000,   0.3697,   0.0000,   0.3697,   0.0000,   0.0000,   0.7255,   0.0000,   0.7255,   0.0000,   0.0000,   0.8122,   0.0000,   0.8122,   0.0000,   0.0000,   0.6507,  17.3650,  10.0967,   0.0000,   9.0918,   0.2637,   0.0000,   2.6161,   0.0000,  14.4233,   0.4073,  15.0535,   3.3667,   0.0000,   0.0000,   0.7961,   0.0000,   0.7961,   0.0000,   0.0000,   1.4956,   0.0000,   1.4956,   0.0000,   0.0000,   2.3444,   0.0000,   2.3444,   0.0000,   0.0000,   2.2161,   0.0000,   2.2161,   0.0000,   0.0000,   2.4483,   0.0000,   2.4483,   5.8228,   1.1661,   0.0000,   0.0000,   4.0277,   0.0000,   0.0000,   0.8622,   0.0000,   0.8622,   0.0000,   0.0000,   2.4303,   0.0000,   2.4303,   5.9555,   0.5017,   0.7951,   3.1862,   1.2559,
   40,  22.9924,   0.4328,   0.2799,   0.0000,   0.4358,   0.0000,   0.4401,   0.0000,   2.0018,   2.0015,  22.9924,  15.4449,   0.2760,   0.0000,   0.9707,  22.9924,   7.0901,   0.2757,   0.0000,   0.4724,   0.0000,   0.0000,   0.3677,   0.0000,   0.3677,   0.0000,   0.0000,   0.7211,   0.0000,   0.7211,   0.0000,   0.0000,   0.7987,   0.0000,   0.7987,   0.0000,   0.0000,   0.6471,  17.1427,   9.9695,   0.0000,   8.9985,   0.2567,   0.0000,   2.5861,   0.0000,  14.2431,   0.4051,  14.9097,   3.3358,   0.0000,   0.0000,   0.7917,   0.0000,   0.7917,   0.0000,   0.0000,   1.4875,   0.0000,   1.4875,   0.0000,   0.0000,   2.3063,   0.0000,   2.3063,   0.0000,   0.0000,   2.2012,   0.0000,   2.2012,   0.0000,   0.0000,   2.4081,   0.0000,   2.4081,   5.7395,   1.1541,   0.0000,   0.0000,   3.9719,   0.0000,   0.0000,   0.8479,   0.0000,   0.8479,   0.0000,   0.0000,   2.3905,   0.0000,   2.3905,   5.8698,   0.4970,   0.7833,   3.1414,   1.2391,
   41,  22.6143,   0.4290,   0.2738,   0.0000,   0.4318,   0.0000,   0.4371,   0.0000,   1.9723,   1.9720,  22.6143,  15.2668,   0.2688,   0.0000,   0.9549,  22.6143,   7.0176,   0.2685,   0.0000,   0.4634,   0.0000,   0.0000,   0.3658,   0.0000,   0.3658,   0.0000,   0.0000,   0.7169,   0.0000,   0.7169,   0.0000,   0.0000,   0.7859,   0.0000,   0.7859,   0.0000,   0.0000,   0.6438,  16.9285,   9.8470,   0.0000,   8.9065,   0.2501,   0.0000,   2.5567,   0.0000,  14.0696,   0.4030,  14.7708,   3.3060,   0.0000,   0.0000,   0.7876,   0.0000,   0.7876,   0.0000,   0.0000,   1.4797,   0.0000,   1.4797,   0.0000,   0.0000,   2.2698,   0.0000,   2.2698,   0.0000,   0.0000,   2.1869,   0.0000,   2.1869,   0.0000,   0.0000,   2.3696,   0.0000,   2.3696,   5.6601,   1.1423,   0.0000,   0.0000,   3.9186,   0.0000,   0.0000,   0.8342,   0.0000,   0.8342,   0.0000,   0.0000,   2.3523,   0.0000,   2.3523,   5.7882,   0.4925,   0.7721,   3.0983,   1.2229,
   42,  22.2602,   0.4253,   0.2680,   0.0000,   0.4280,   0.0000,   0.4343,   0.0000,   1.9439,   1.9436,  22.2602,  15.0926,   0.2620,   0.0000,   0.9398,  22.2602,   6.9461,   0.2618,   0.0000,   0.4548,   0.0000,   0.0000,   0.3640,   0.0000,   0.3640,   0.0000,   0.0000,   0.7130,   0.0000,   0.7130,   0.0000,   0.0000,   0.7736,   0.0000,   0.7736,   0.0000,   0.0000,   0.6406,  16.7221,   9.7290,   0.0000,   8.8159,   0.2438,   0.0000,   2.5280,   0.0000,  13.9024,   0.4010,  14.6365,   3.2773,   0.0000,   0.0000,   0.7837,   0.0000,   0.7837,   0.0000,   0.0000,   1.4724,   0.0000,   1.4724,   0.0000,   0.0000,   2.2347,   0.0000,   2.2347,   0.0000,   0.0000,   2.1733,   0.0000,   2.1733,   0.0000,   0.0000,   2.3326,   0.0000,   2.3326,   5.5846,   1.1307,   0.0000,   0.0000,   3.8677,   0.0000,   0.0000,   0.8212,   0.0000,   0.8212,   0.0000,   0.0000,   2.3156,   0.0000,   2.3156,   5.7106,   0.4881,   0.7614,   3.0568,   1.2074,
   43,  21.9291,   0.4217,   0.2626,   0.0000,   0.4243,   0.0000,   0.4315,   0.0000,   1.9165,   1.9162,  21.9291,  14.9224,   0.2556,   0.0000,   0.9253,  21.9291,   6.8756,   0.2554,   0.0000,   0.4465,   0.0000,   0.0000,   0.3623,   0.0000,   0.3623,   0.0000,   0.0000,   0.7093,   0.0000,   0.7093,   0.0000,   0.0000,   0.7619,   0.0000,   0.7619,   0.0000,   0.0000,   0.6376,  16.5230,   9.6152,   0.0000,   8.7265,   0.2378,   0.0000,   2.4998,   0.0000,  13.7411,   0.3991,  14.5065,   3.2494,   0.0000,   0.0000,   0.7800,   0.0000,   0.7800,   0.0000,   0.0000,   1.4655,   0.0000,   1.4655,   0.0000,   0.0000,   2.2009,   0.0000,   2.2009,   0.0000,   0.0000,   2.1604,   0.0000,   2.1604,   0.0000,   0.0000,   2.2971,   0.0000,   2.2971,   5.5128,   1.1192,   0.0000,   0.0000,   3.8191,   0.0000,   0.0000,   0.8088,   0.0000,   0.8088,   0.0000,   0.0000,   2.2804,   0.0000,   2.2804,   5.6368,   0.4839,   0.7511,   3.0168,   1.1925,
   44,  21.6203,   0.4182,   0.2573,   0.0000,   0.4207,   0.0000,   0.4289,   0.0000,   1.8902,   1.8899,  21.6203,  14.7560,   0.2495,   0.0000,   0.9114,  21.6203,   6.8061,   0.2493,   0.0000,   0.4386,   0.0000,   0.0000,   0.3607,   0.0000,   0.3607,   0.0000,   0.0000,   0.7058,   0.0000,   0.7058,   0.0000,   0.0000,   0.7508,   0.0000,   0.7508,   0.0000,   0.0000,   0.6348,  16.3308,   9.5053,   0.0000,   8.6385,   0.2321,   0.0000,   2.4721,   0.0000,  13.5853,   0.3974,  14.3807,   3.2226,   0.0000,   0.0000,   0.7766,   0.0000,   0.7766,   0.0000,   0.0000,   1.4590,   0.0000,   1.4590,   0.0000,   0.0000,   2.1685,   0.0000,   2.1685,   0.0000,   0.0000,   2.1481,   0.0000,   2.1481,   0.0000,   0.0000,   2.2629,   0.0000,   2.2629,   5.4445,   1.1079,   0.0000,   0.0000,   3.7728,   0.0000,   0.0000,   0.7969,   0.0000,   0.7969,   0.0000,   0.0000,   2.2464,   0.0000,   2.2464,   5.5667,   0.4797,   0.7413,   2.9783,   1.1781,
   45,  21.3328,   0.4149,   0.2524,   0.0000,   0.4173,   0.0000,   0.4262,   0.0000,   1.8648,   1.8645,  21.3328,  14.5933,   0.2438,   0.0000,   0.8981,  21.3328,   6.7377,   0.2435,   0.0000,   0.4310,   0.0000,   0.0000,   0.3592,   0.0000,   0.3592,   0.0000,   0.0000,   0.7025,   0.0000,   0.7025,   0.0000,   0.0000,   0.7400,   0.0000,   0.7400,   0.0000,   0.0000,   0.6321,  16.1451,   9.3992,   0.0000,   8.5516,   0.2267,   0.0000,   2.4451,   0.0000,  13.4348,   0.3957,  14.2588,   3.1966,   0.0000,   0.0000,   0.7734,   0.0000,   0.7734,   0.0000,   0.0000,   1.4530,   0.0000,   1.4530,   0.0000,   0.0000,   2.1372,   0.0000,   2.1372,   0.0000,   0.0000,   2.1365,   0.0000,   2.1365,   0.0000,   0.0000,   2.2300,   0.0000,   2.2300,   5.3796,   1.0968,   0.0000,   0.0000,   3.7287,   0.0000,   0.0000,   0.7855,   0.0000,   0.7855,   0.0000,   0.0000,   2.2138,   0.0000,   2.2138,   5.5001,   0.4757,   0.7319,   2.9411,   1.1643,
   46,  21.0660,   0.4116,   0.2477,   0.0000,   0.4139,   0.0000,   0.4237,   0.0000,   1.8402,   1.8399,  21.0660,  14.4343,   0.2383,   0.0000,   0.8854,  21.0660,   6.6701,   0.2380,   0.0000,   0.4238,   0.0000,   0.0000,   0.3578,   0.0000,   0.3578,   0.0000,   0.0000,   0.6995,   0.0000,   0.6995,   0.0000,   0.0000,   0.7298,   0.0000,   0.7298,   0.0000,   0.0000,   0.6297,  15.9654,   9.2966,   0.0000,   8.4660,   0.2217,   0.0000,   2.4185,   0.0000,  13.2893,   0.3942,  14.1405,   3.1714,   0.0000,   0.0000,   0.7704,   0.0000,   0.7704,   0.0000,   0.0000,   1.4473,   0.0000,   1.4473,   0.0000,   0.0000,   2.1071,   0.0000,   2.1071,   0.0000,   0.0000,   2.1255,   0.0000,   2.1255,   0.0000,   0.0000,   2.1982,   0.0000,   2.1982,   5.3181,   1.0858,   0.0000,   0.0000,   3.6866,   0.0000,   0.0000,   0.7746,   0.0000,   0.7746,   0.0000,   0.0000,   2.1823,   0.0000,   2.1823,   5.4370,   0.4719,   0.7230,   2.9052,   1.1510,
   47,  20.8192,   0.4085,   0.2432,   0.0000,   0.4107,   0.0000,   0.4213,   0.0000,   1.8166,   1.8163,  20.8192,  14.2788,   0.2331,   0.0000,   0.8732,  20.8192,   6.6036,   0.2329,   0.0000,   0.4168,   0.0000,   0.0000,   0.3565,   0.0000,   0.3565,   0.0000,   0.0000,   0.6966,   0.0000,   0.6966,   0.0000,   0.0000,   0.7199,   0.0000,   0.7199,   0.0000,   0.0000,   0.6274,  15.7916,   9.1974,   0.0000,   8.3816,   0.2168,   0.0000,   2.3925,   0.0000,  13.1484,   0.3928,  14.0258,   3.1470,   0.0000,   0.0000,   0.7676,   0.0000,   0.7676,   0.0000,   0.0000,   1.4421,   0.0000,   1.4421,   0.0000,   0.0000,   2.0780,   0.0000,   2.0780,   0.0000,   0.0000,   2.1152,   0.0000,   2.1152,   0.0000,   0.0000,   2.1676,   0.0000,   2.1676,   5.2597,   1.0750,   0.0000,   0.0000,   3.6466,   0.0000,   0.0000,   0.7642,   0.0000,   0.7642,   0.0000,   0.0000,   2.1519,   0.0000,   2.1519,   5.3773,   0.4681,   0.7144,   2.8705,   1.1382,
   48,  20.5917,   0.4054,   0.2390,   0.0000,   0.4076,   0.0000,   0.4189,   0.0000,   1.7937,   1.7934,  20.5917,  14.1268,   0.2282,   0.0000,   0.8616,  20.5917,   6.5380,   0.2280,   0.0000,   0.4101,   0.0000,   0.0000,   0.3553,   0.0000,   0.3553,   0.0000,   0.0000,   0.6940,   0.0000,   0.6940,   0.0000,   0.0000,   0.7105,   0.0000,   0.7105,   0.0000,   0.0000,   0.6253,  15.6233,   9.1013,   0.0000,   8.2984,   0.2123,   0.0000,   2.3669,   0.0000,  13.0120,   0.3914,  13.9144,   3.1234,   0.0000,   0.0000,   0.7650,   0.0000,   0.7650,   0.0000,   0.0000,   1.4373,   0.0000,   1.4373,   0.0000,   0.0000,   2.0499,   0.0000,   2.0499,   0.0000,   0.0000,   2.1055,   0.0000,   2.1055,   0.0000,   0.0000,   2.1380,   0.0000,   2.1380,   5.2045,   1.0643,   0.0000,   0.0000,   3.6085,   0.0000,   0.0000,   0.7541,   0.0000,   0.7541,   0.0000,   0.0000,   2.1226,   0.0000,   2.1226,   5.3207,   0.4644,   0.7062,   2.8369,   1.1258,
   49,  20.3830,   0.4025,   0.2349,   0.0000,   0.4046,   0.0000,   0.4165,   0.0000,   1.7715,   1.7712,  20.3830,  13.9782,   0.2235,   0.0000,   0.8504,  20.3830,   6.4733,   0.2233,   0.0000,   0.4038,   0.0000,   0.0000,   0.3542,   0.0000,   0.3542,   0.0000,   0.0000,   0.6917,   0.0000,   0.6917,   0.0000,   0.0000,   0.7014,   0.0000,   0.7014,   0.0000,   0.0000,   0.6234,  15.4601,   9.0083,   0.0000,   8.2163,   0.2079,   0.0000,   2.3419,   0.0000,  12.8799,   0.3903,  13.8062,   3.1006,   0.0000,   0.0000,   0.7627,   0.0000,   0.7627,   0.0000,   0.0000,   1.4329,   0.0000,   1.4329,   0.0000,   0.0000,   2.0228,   0.0000,   2.0228,   0.0000,   0.0000,   2.0965,   0.0000,   2.0965,   0.0000,   0.0000,   2.1095,   0.0000,   2.1095,   5.1523,   1.0538,   0.0000,   0.0000,   3.5724,   0.0000,   0.0000,   0.7445,   0.0000,   0.7445,   0.0000,   0.0000,   2.0942,   0.0000,   2.0942,   5.2674,   0.4608,   0.6983,   2.8044,   1.1139,
   50,  20.1925,   0.3996,   0.2311,   0.0000,   0.4016,   0.0000,   0.4142,   0.0000,   1.7501,   1.7498,  20.1925,  13.8329,   0.2191,   0.0000,   0.8397,  20.1925,   6.4095,   0.2189,   0.0000,   0.3976,   0.0000,   0.0000,   0.3532,   0.0000,   0.3532,   0.0000,   0.0000,   0.6895,   0.0000,   0.6895,   0.0000,   0.0000,   0.6927,   0.0000,   0.6927,   0.0000,   0.0000,   0.6217,  15.3020,   8.9182,   0.0000,   8.1354,   0.2038,   0.0000,   2.3173,   0.0000,  12.7517,   0.3892,  13.7009,   3.0784,   0.0000,   0.0000,   0.7606,   0.0000,   0.7606,   0.0000,   0.0000,   1.4289,   0.0000,   1.4289,   0.0000,   0.0000,   1.9965,   0.0000,   1.9965,   0.0000,   0.0000,   2.0881,   0.0000,   2.0881,   0.0000,   0.0000,   2.0818,   0.0000,   2.0818,   5.1031,   1.0434,   0.0000,   0.0000,   3.5381,   0.0000,   0.0000,   0.7352,   0.0000,   0.7352,   0.0000,   0.0000,   2.0669,   0.0000,   2.0669,   5.2170,   0.4574,   0.6908,   2.7729,   1.1024,
   51,  20.0198,   0.3982,   0.2275,   0.0000,   0.4001,   0.0000,   0.4139,   0.0000,   1.7294,   1.7291,  20.0198,  13.6909,   0.2150,   0.0000,   0.8295,  20.0198,   6.3466,   0.2147,   0.0000,   0.3918,   0.0000,   0.0000,   0.3524,   0.0000,   0.3524,   0.0000,   0.0000,   0.6875,   0.0000,   0.6875,   0.0000,   0.0000,   0.6843,   0.0000,   0.6843,   0.0000,   0.0000,   0.6201,  15.1485,   8.8308,   0.0000,   8.0556,   0.2000,   0.0000,   2.2932,   0.0000,  12.7517,   0.3882,  13.7009,   3.0776,   0.0000,   0.0000,   0.7587,   0.0000,   0.7587,   0.0000,   0.0000,   1.4254,   0.0000,   1.4254,   0.0000,   0.0000,   1.9712,   0.0000,   1.9712,   0.0000,   0.0000,   2.0804,   0.0000,   2.0804,   0.0000,   0.0000,   2.0551,   0.0000,   2.0551,   5.0567,   1.0332,   0.0000,   0.0000,   3.5057,   0.0000,   0.0000,   0.7263,   0.0000,   0.7263,   0.0000,   0.0000,   2.0404,   0.0000,   2.0404,   5.1697,   0.4553,   0.6836,   2.7431,   1.0920,
   52,  19.8645,   0.3968,   0.2240,   0.0000,   0.3987,   0.0000,   0.4136,   0.0000,   1.7093,   1.7090,  19.8645,  13.5520,   0.2110,   0.0000,   0.8197,  19.8645,   6.2846,   0.2108,   0.0000,   0.3862,   0.0000,   0.0000,   0.3516,   0.0000,   0.3516,   0.0000,   0.0000,   0.6858,   0.0000,   0.6858,   0.0000,   0.0000,   0.6761,   0.0000,   0.6761,   0.0000,   0.0000,   0.6188,  14.9995,   8.7460,   0.0000,   7.9770,   0.1963,   0.0000,   2.2696,   0.0000,  12.7517,   0.3874,  13.7009,   3.0769,   0.0000,   0.0000,   0.7570,   0.0000,   0.7570,   0.0000,   0.0000,   1.4223,   0.0000,   1.4223,   0.0000,   0.0000,   1.9466,   0.0000,   1.9466,   0.0000,   0.0000,   2.0733,   0.0000,   2.0733,   0.0000,   0.0000,   2.0293,   0.0000,   2.0293,   5.0131,   1.0231,   0.0000,   0.0000,   3.4750,   0.0000,   0.0000,   0.7176,   0.0000,   0.7176,   0.0000,   0.0000,   2.0147,   0.0000,   2.0147,   5.1253,   0.4533,   0.6767,   2.7142,   1.0821,
   53,  19.7261,   0.3955,   0.2212,   0.0000,   0.3973,   0.0000,   0.4134,   0.0000,   1.6898,   1.6895,  19.7261,  13.4162,   0.2073,   0.0000,   0.8104,  19.7261,   6.2235,   0.2071,   0.0000,   0.3808,   0.0000,   0.0000,   0.3509,   0.0000,   0.3509,   0.0000,   0.0000,   0.6843,   0.0000,   0.6843,   0.0000,   0.0000,   0.6683,   0.0000,   0.6683,   0.0000,   0.0000,   0.6176,  14.8548,   8.6637,   0.0000,   7.8994,   0.1928,   0.0000,   2.2464,   0.0000,  12.7517,   0.3866,  13.7009,   3.0764,   0.0000,   0.0000,   0.7556,   0.0000,   0.7556,   0.0000,   0.0000,   1.4195,   0.0000,   1.4195,   0.0000,   0.0000,   1.9228,   0.0000,   1.9228,   0.0000,   0.0000,   2.0669,   0.0000,   2.0669,   0.0000,   0.0000,   2.0042,   0.0000,   2.0042,   4.9723,   1.0132,   0.0000,   0.0000,   3.4461,   0.0000,   0.0000,   0.7093,   0.0000,   0.7093,   0.0000,   0.0000,   1.9899,   0.0000,   1.9899,   5.0837,   0.4514,   0.6701,   2.6862,   1.0724,
   54,  19.6043,   0.3943,   0.2185,   0.0000,   0.3961,   0.0000,   0.4132,   0.0000,   1.6708,   1.6706,  19.6043,  13.2835,   0.2038,   0.0000,   0.8015,  19.6043,   6.1632,   0.2036,   0.0000,   0.3757,   0.0000,   0.0000,   0.3504,   0.0000,   0.3504,   0.0000,   0.0000,   0.6829,   0.0000,   0.6829,   0.0000,   0.0000,   0.6608,   0.0000,   0.6608,   0.0000,   0.0000,   0.6166,  14.7141,   8.5837,   0.0000,   7.8229,   0.1896,   0.0000,   2.2236,   0.0000,  12.7517,   0.3860,  13.7009,   3.0759,   0.0000,   0.0000,   0.7544,   0.0000,   0.7544,   0.0000,   0.0000,   1.4172,   0.0000,   1.4172,   0.0000,   0.0000,   1.8997,   0.0000,   1.8997,   0.0000,   0.0000,   2.0611,   0.0000,   2.0611,   0.0000,   0.0000,   1.9800,   0.0000,   1.9800,   4.9341,   1.0033,   0.0000,   0.0000,   3.4189,   0.0000,   0.0000,   0.7013,   0.0000,   0.7013,   0.0000,   0.0000,   1.9658,   0.0000,   1.9658,   5.0449,   0.4496,   0.6638,   2.6590,   1.0631,
   55,  19.4989,   0.3932,   0.2159,   0.0000,   0.3949,   0.0000,   0.4131,   0.0000,   1.6525,   1.6522,  19.4989,  13.1538,   0.2005,   0.0000,   0.7930,  19.4989,   6.1038,   0.2003,   0.0000,   0.3707,   0.0000,   0.0000,   0.3499,   0.0000,   0.3499,   0.0000,   0.0000,   0.6818,   0.0000,   0.6818,   0.0000,   0.0000,   0.6535,   0.0000,   0.6535,   0.0000,   0.0000,   0.6158,  14.5773,   8.5061,   0.0000,   7.7475,   0.1865,   0.0000,   2.2013,   0.0000,  12.7517,   0.3855,  13.7009,   3.0754,   0.0000,   0.0000,   0.7534,   0.0000,   0.7534,   0.0000,   0.0000,   1.4154,   0.0000,   1.4154,   0.0000,   0.0000,   1.8773,   0.0000,   1.8773,   0.0000,   0.0000,   2.0560,   0.0000,   2.0560,   0.0000,   0.0000,   1.9564,   0.0000,   1.9564,   4.8986,   0.9937,   0.0000,   0.0000,   3.3933,   0.0000,   0.0000,   0.6936,   0.0000,   0.6936,   0.0000,   0.0000,   1.9424,   0.0000,   1.9424,   5.0089,   0.4478,   0.6578,   2.6326,   1.0542,
