Speed,PC,PC,PC,PC,PC,TAXI,TAXI,TAXI,TAXI,TAXI,LGV3,LGV3,LGV3,LGV3,LGV3,LGV4,LGV4,LGV4,LGV4,LGV4,LGV6,LGV6,LGV6,LGV6,LGV6,HGV7,HGV7,HGV7,HGV7,HGV7,HGV8,HGV8,HGV8,HGV8,HGV8,PLB,PLB,PLB,PLB,PLB,PV4,PV4,PV4,PV4,PV4,PV5,PV5,PV5,PV5,PV5,NFB6,NFB6,NFB6,NFB6,NFB6,NFB7,NFB7,NFB7,NFB7,NFB7,NFB8,NFB8,NFB8,NFB8,NFB8,FBSD,FBSD,FBSD,FBSD,FBSD,FBDD,FBDD,FBDD,FBDD,FBDD,MC,MC,MC,MC,MC,HGV9,HGV9,HGV9,HGV9,HGV9,NFB9,NFB9,NFB9,NFB9,NFB9,ALL,ALL,ALL,ALL,ALL,
km/hr,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,

   33,   1.8346,   0.0088,   0.0546,   0.0000,   0.0101,   0.0000,   0.0070,   0.0000,   0.0209,   0.0209,   1.8324,   0.5876,   0.0280,   0.0000,   0.0604,   1.8324,   0.1313,   0.0261,   0.0000,   0.0292,   0.0000,   0.0000,   0.0203,   0.0000,   0.0203,   0.0000,   0.0000,   0.0918,   0.0000,   0.0918,   0.0000,   0.0000,   0.0531,   0.0000,   0.0531,   0.0000,   0.0000,   0.0662,   0.7641,   0.4606,   0.0000,   0.1341,   0.0392,   0.0000,   0.0645,   0.0000,   0.7046,   0.0546,   0.7127,   0.1876,   0.0000,   0.0000,   0.1821,   0.0000,   0.1821,   0.0000,   0.0000,   0.3331,   0.0000,   0.3331,   0.0000,   0.0000,   0.0457,   0.0000,   0.0457,   0.0000,   0.0000,   0.0749,   0.0000,   0.0749,   0.0000,   0.0000,   0.0881,   0.0000,   0.0881,   0.9651,   0.2039,   0.0000,   0.0000,   0.6717,   0.0000,   0.0000,   0.0599,   0.0000,   0.0599,   0.0000,   0.0000,   0.0432,   0.0000,   0.0432,   0.9717,   0.0140,   0.0554,   0.0772,   0.0561,
   34,   1.7854,   0.0087,   0.0534,   0.0000,   0.0099,   0.0000,   0.0068,   0.0000,   0.0204,   0.0204,   1.7833,   0.5695,   0.0274,   0.0000,   0.0589,   1.7833,   0.1266,   0.0255,   0.0000,   0.0285,   0.0000,   0.0000,   0.0196,   0.0000,   0.0196,   0.0000,   0.0000,   0.0902,   0.0000,   0.0902,   0.0000,   0.0000,   0.0519,   0.0000,   0.0519,   0.0000,   0.0000,   0.0651,   0.7510,   0.4527,   0.0000,   0.1293,   0.0383,   0.0000,   0.0625,   0.0000,   0.6960,   0.0537,   0.6990,   0.1841,   0.0000,   0.0000,   0.1791,   0.0000,   0.1791,   0.0000,   0.0000,   0.3275,   0.0000,   0.3275,   0.0000,   0.0000,   0.0449,   0.0000,   0.0449,   0.0000,   0.0000,   0.0732,   0.0000,   0.0732,   0.0000,   0.0000,   0.0861,   0.0000,   0.0861,   0.9349,   0.1965,   0.0000,   0.0000,   0.6503,   0.0000,   0.0000,   0.0585,   0.0000,   0.0585,   0.0000,   0.0000,   0.0424,   0.0000,   0.0424,   0.9413,   0.0137,   0.0542,   0.0758,   0.0547,
   35,   1.7388,   0.0085,   0.0522,   0.0000,   0.0097,   0.0000,   0.0068,   0.0000,   0.0199,   0.0199,   1.7367,   0.5524,   0.0268,   0.0000,   0.0573,   1.7367,   0.1222,   0.0249,   0.0000,   0.0278,   0.0000,   0.0000,   0.0189,   0.0000,   0.0189,   0.0000,   0.0000,   0.0886,   0.0000,   0.0886,   0.0000,   0.0000,   0.0508,   0.0000,   0.0508,   0.0000,   0.0000,   0.0640,   0.7385,   0.4452,   0.0000,   0.1248,   0.0375,   0.0000,   0.0607,   0.0000,   0.6878,   0.0528,   0.6860,   0.1808,   0.0000,   0.0000,   0.1761,   0.0000,   0.1761,   0.0000,   0.0000,   0.3220,   0.0000,   0.3220,   0.0000,   0.0000,   0.0442,   0.0000,   0.0442,   0.0000,   0.0000,   0.0716,   0.0000,   0.0716,   0.0000,   0.0000,   0.0842,   0.0000,   0.0842,   0.9063,   0.1897,   0.0000,   0.0000,   0.6301,   0.0000,   0.0000,   0.0572,   0.0000,   0.0572,   0.0000,   0.0000,   0.0417,   0.0000,   0.0417,   0.9126,   0.0133,   0.0531,   0.0744,   0.0535,
   36,   1.6946,   0.0084,   0.0510,   0.0000,   0.0096,   0.0000,   0.0067,   0.0000,   0.0195,   0.0195,   1.6926,   0.5361,   0.0262,   0.0000,   0.0559,   1.6926,   0.1180,   0.0244,   0.0000,   0.0271,   0.0000,   0.0000,   0.0183,   0.0000,   0.0183,   0.0000,   0.0000,   0.0871,   0.0000,   0.0871,   0.0000,   0.0000,   0.0497,   0.0000,   0.0497,   0.0000,   0.0000,   0.0629,   0.7266,   0.4380,   0.0000,   0.1205,   0.0366,   0.0000,   0.0590,   0.0000,   0.6799,   0.0519,   0.6736,   0.1776,   0.0000,   0.0000,   0.1731,   0.0000,   0.1731,   0.0000,   0.0000,   0.3166,   0.0000,   0.3166,   0.0000,   0.0000,   0.0435,   0.0000,   0.0435,   0.0000,   0.0000,   0.0700,   0.0000,   0.0700,   0.0000,   0.0000,   0.0824,   0.0000,   0.0824,   0.8794,   0.1831,   0.0000,   0.0000,   0.6110,   0.0000,   0.0000,   0.0560,   0.0000,   0.0560,   0.0000,   0.0000,   0.0410,   0.0000,   0.0410,   0.8855,   0.0131,   0.0521,   0.0731,   0.0523,
   37,   1.6526,   0.0083,   0.0499,   0.0000,   0.0095,   0.0000,   0.0066,   0.0000,   0.0191,   0.0191,   1.6507,   0.5206,   0.0256,   0.0000,   0.0545,   1.6507,   0.1141,   0.0239,   0.0000,   0.0265,   0.0000,   0.0000,   0.0177,   0.0000,   0.0177,   0.0000,   0.0000,   0.0856,   0.0000,   0.0856,   0.0000,   0.0000,   0.0487,   0.0000,   0.0487,   0.0000,   0.0000,   0.0619,   0.7151,   0.4311,   0.0000,   0.1164,   0.0358,   0.0000,   0.0573,   0.0000,   0.6723,   0.0510,   0.6617,   0.1745,   0.0000,   0.0000,   0.1702,   0.0000,   0.1702,   0.0000,   0.0000,   0.3113,   0.0000,   0.3113,   0.0000,   0.0000,   0.0428,   0.0000,   0.0428,   0.0000,   0.0000,   0.0685,   0.0000,   0.0685,   0.0000,   0.0000,   0.0807,   0.0000,   0.0807,   0.8538,   0.1770,   0.0000,   0.0000,   0.5929,   0.0000,   0.0000,   0.0548,   0.0000,   0.0548,   0.0000,   0.0000,   0.0403,   0.0000,   0.0403,   0.8599,   0.0128,   0.0510,   0.0718,   0.0512,
   38,   1.6129,   0.0083,   0.0489,   0.0000,   0.0094,   0.0000,   0.0066,   0.0000,   0.0187,   0.0187,   1.6109,   0.5059,   0.0251,   0.0000,   0.0532,   1.6109,   0.1104,   0.0234,   0.0000,   0.0259,   0.0000,   0.0000,   0.0172,   0.0000,   0.0172,   0.0000,   0.0000,   0.0841,   0.0000,   0.0841,   0.0000,   0.0000,   0.0478,   0.0000,   0.0478,   0.0000,   0.0000,   0.0608,   0.7041,   0.4244,   0.0000,   0.1126,   0.0351,   0.0000,   0.0557,   0.0000,   0.6650,   0.0502,   0.6503,   0.1715,   0.0000,   0.0000,   0.1674,   0.0000,   0.1674,   0.0000,   0.0000,   0.3061,   0.0000,   0.3061,   0.0000,   0.0000,   0.0422,   0.0000,   0.0422,   0.0000,   0.0000,   0.0671,   0.0000,   0.0671,   0.0000,   0.0000,   0.0791,   0.0000,   0.0791,   0.8297,   0.1712,   0.0000,   0.0000,   0.5759,   0.0000,   0.0000,   0.0538,   0.0000,   0.0538,   0.0000,   0.0000,   0.0397,   0.0000,   0.0397,   0.8356,   0.0126,   0.0500,   0.0706,   0.0501,


Pollutant Name: Carbon Monoxide,,,,Temperature: 19C,,Relative Humidity: 68%

Speed,PC,PC,PC,PC,PC,TAXI,TAXI,TAXI,TAXI,TAXI,LGV3,LGV3,LGV3,LGV3,LGV3,LGV4,LGV4,LGV4,LGV4,LGV4,LGV6,LGV6,LGV6,LGV6,LGV6,HGV7,HGV7,HGV7,HGV7,HGV7,HGV8,HGV8,HGV8,HGV8,HGV8,PLB,PLB,PLB,PLB,PLB,PV4,PV4,PV4,PV4,PV4,PV5,PV5,PV5,PV5,PV5,NFB6,NFB6,NFB6,NFB6,NFB6,NFB7,NFB7,NFB7,NFB7,NFB7,NFB8,NFB8,NFB8,NFB8,NFB8,FBSD,FBSD,FBSD,FBSD,FBSD,FBDD,FBDD,FBDD,FBDD,FBDD,MC,MC,MC,MC,MC,HGV9,HGV9,HGV9,HGV9,HGV9,NFB9,NFB9,NFB9,NFB9,NFB9,ALL,ALL,ALL,ALL,ALL,
km/hr,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,NCAT,CAT,DSL,LPG,ALL,

   15,  45.1256,   0.6241,   0.6088,   0.0000,   0.6350,   0.0000,   0.5741,   0.0000,   3.6139,   3.6133,  45.1256,  21.6184,   0.6679,   0.0000,   1.7197,  45.1256,   9.2953,   0.6672,   0.0000,   0.9167,   0.0000,   0.0000,   1.0452,   0.0000,   1.0452,   0.0000,   0.0000,   2.0439,   0.0000,   2.0439,   0.0000,   0.0000,   1.6705,   0.0000,   1.6705,   0.0000,   0.0000,   1.8394,  28.2431,  16.7613,   0.0000,  11.7915,   0.6213,   0.0000,   3.5978,   0.0000,  23.2566,   1.1515,  21.6506,   5.2972,   0.0000,   0.0000,   2.2504,   0.0000,   2.2504,   0.0000,   0.0000,   4.2280,   0.0000,   4.2280,   0.0000,   0.0000,   4.3544,   0.0000,   4.3544,   0.0000,   0.0000,   6.1813,   0.0000,   6.1813,   0.0000,   0.0000,   4.5742,   0.0000,   4.5742,   9.6878,   1.5123,   0.0000,   0.0000,   6.5363,   0.0000,   0.0000,   1.7733,   0.0000,   1.7733,   0.0000,   0.0000,   4.5392,   0.0000,   4.5392,   9.9555,   0.7068,   1.7517,   5.4464,   2.2036,
   16,  43.5055,   0.6089,   0.5847,   0.0000,   0.6192,   0.0000,   0.5642,   0.0000,   3.4761,   3.4755,  43.5055,  21.2891,   0.6393,   0.0000,   1.6693,  43.5055,   9.1905,   0.6387,   0.0000,   0.8859,   0.0000,   0.0000,   0.9770,   0.0000,   0.9770,   0.0000,   0.0000,   1.9115,   0.0000,   1.9115,   0.0000,   0.0000,   1.5819,   0.0000,   1.5819,   0.0000,   0.0000,   1.7194,  27.3303,  16.1933,   0.0000,  11.6589,   0.5947,   0.0000,   3.5429,   0.0000,  22.5138,   1.0763,  21.1241,   5.1305,   0.0000,   0.0000,   2.1036,   0.0000,   2.1036,   0.0000,   0.0000,   3.9521,   0.0000,   3.9521,   0.0000,   0.0000,   4.1757,   0.0000,   4.1757,   0.0000,   0.0000,   5.7877,   0.0000,   5.7877,   0.0000,   0.0000,   4.3847,   0.0000,   4.3847,   9.4181,   1.4953,   0.0000,   0.0000,   6.3640,   0.0000,   0.0000,   1.6793,   0.0000,   1.6793,   0.0000,   0.0000,   4.3512,   0.0000,   4.3512,   9.6756,   0.6909,   1.6613,   5.2523,   2.1213,
   17,  41.9771,   0.5950,   0.5620,   0.0000,   0.6048,   0.0000,   0.5550,   0.0000,   3.3515,   3.3509,  41.9771,  20.9686,   0.6123,   0.0000,   1.6214,  41.9771,   9.0872,   0.6117,   0.0000,   0.8567,   0.0000,   0.0000,   0.9124,   0.0000,   0.9124,   0.0000,   0.0000,   1.7861,   0.0000,   1.7861,   0.0000,   0.0000,   1.5042,   0.0000,   1.5042,   0.0000,   0.0000,   1.6057,  26.4998,  15.6745,   0.0000,  11.5282,   0.5696,   0.0000,   3.4897,   0.0000,  21.8381,   1.0052,  20.6414,   4.9759,   0.0000,   0.0000,   1.9645,   0.0000,   1.9645,   0.0000,   0.0000,   3.6908,   0.0000,   3.6908,   0.0000,   0.0000,   4.0146,   0.0000,   4.0146,   0.0000,   0.0000,   5.4147,   0.0000,   5.4147,   0.0000,   0.0000,   4.2140,   0.0000,   4.2140,   9.1621,   1.4786,   0.0000,   0.0000,   6.2003,   0.0000,   0.0000,   1.5969,   0.0000,   1.5969,   0.0000,   0.0000,   4.1818,   0.0000,   4.1818,   9.4100,   0.6762,   1.5783,   5.0763,   2.0460,
   18,  40.5348,   0.5822,   0.5407,   0.0000,   0.5915,   0.0000,   0.5465,   0.0000,   3.2381,   3.2375,  40.5348,  20.6565,   0.5869,   0.0000,   1.5759,  40.5348,   8.9855,   0.5863,   0.0000,   0.8291,   0.0000,   0.0000,   0.8514,   0.0000,   0.8514,   0.0000,   0.0000,   1.6678,   0.0000,   1.6678,   0.0000,   0.0000,   1.4354,   0.0000,   1.4354,   0.0000,   0.0000,   1.4984,  25.7398,  15.1984,   0.0000,  11.3995,   0.5460,   0.0000,   3.4381,   0.0000,  21.2202,   0.9380,  20.1966,   4.8321,   0.0000,   0.0000,   1.8333,   0.0000,   1.8333,   0.0000,   0.0000,   3.4442,   0.0000,   3.4442,   0.0000,   0.0000,   3.8685,   0.0000,   3.8685,   0.0000,   0.0000,   5.0622,   0.0000,   5.0622,   0.0000,   0.0000,   4.0591,   0.0000,   4.0591,   8.9192,   1.4621,   0.0000,   0.0000,   6.0446,   0.0000,   0.0000,   1.5239,   0.0000,   1.5239,   0.0000,   0.0000,   4.0282,   0.0000,   4.0282,   9.1580,   0.6627,   1.5017,   4.9158,   1.9769,
   19,  39.1733,   0.5704,   0.5206,   0.0000,   0.5792,   0.0000,   0.5385,   0.0000,   3.1343,   3.1338,  39.1733,  20.3526,   0.5630,   0.0000,   1.5326,  39.1733,   8.8853,   0.5624,   0.0000,   0.8030,   0.0000,   0.0000,   0.7941,   0.0000,   0.7941,   0.0000,   0.0000,   1.5565,   0.0000,   1.5565,   0.0000,   0.0000,   1.3740,   0.0000,   1.3740,   0.0000,   0.0000,   1.3975,  25.0411,  14.7596,   0.0000,  11.2726,   0.5237,   0.0000,   3.3879,   0.0000,  20.6522,   0.8749,  19.7848,   4.6983,   0.0000,   0.0000,   1.7098,   0.0000,   1.7098,   0.0000,   0.0000,   3.2123,   0.0000,   3.2123,   0.0000,   0.0000,   3.7351,   0.0000,   3.7351,   0.0000,   0.0000,   4.7303,   0.0000,   4.7303,   0.0000,   0.0000,   3.9179,   0.0000,   3.9179,   8.6884,   1.4458,   0.0000,   0.0000,   5.8965,   0.0000,   0.0000,   1.4588,   0.0000,   1.4588,   0.0000,   0.0000,   3.8881,   0.0000,   3.8881,   8.9186,   0.6501,   1.4311,   4.7687,   1.9131,
   20,  37.8879,   0.5594,   0.5016,   0.0000,   0.5677,   0.0000,   0.5311,   0.0000,   3.0390,   3.0385,  37.8879,  20.0565,   0.5404,   0.0000,   1.4915,  37.8879,   8.7866,   0.5398,   0.0000,   0.7782,   0.0000,   0.0000,   0.7404,   0.0000,   0.7404,   0.0000,   0.0000,   1.4522,   0.0000,   1.4522,   0.0000,   0.0000,   1.3190,   0.0000,   1.3190,   0.0000,   0.0000,   1.3030,  24.3957,  14.3537,   0.0000,  11.1477,   0.5026,   0.0000,   3.3392,   0.0000,  20.1277,   0.8157,  19.4021,   4.5735,   0.0000,   0.0000,   1.5941,   0.0000,   1.5941,   0.0000,   0.0000,   2.9950,   0.0000,   2.9950,   0.0000,   0.0000,   3.6129,   0.0000,   3.6129,   0.0000,   0.0000,   4.4190,   0.0000,   4.4190,   0.0000,   0.0000,   3.7885,   0.0000,   3.7885,   8.4691,   1.4298,   0.0000,   0.0000,   5.7555,   0.0000,   0.0000,   1.4003,   0.0000,   1.4003,   0.0000,   0.0000,   3.7597,   0.0000,   3.7597,   8.6913,   0.6384,   1.3657,   4.6332,   1.8542,
   21,  36.6739,   0.5492,   0.4838,   0.0000,   0.5571,   0.0000,   0.5241,   0.0000,   2.9510,   2.9505,  36.6739,  19.7680,   0.5190,   0.0000,   1.4523,  36.6739,   8.6894,   0.5185,   0.0000,   0.7546,   0.0000,   0.0000,   0.6903,   0.0000,   0.6903,   0.0000,   0.0000,   1.3550,   0.0000,   1.3550,   0.0000,   0.0000,   1.2693,   0.0000,   1.2693,   0.0000,   0.0000,   1.2148,  23.7973,  13.9772,   0.0000,  11.0246,   0.4828,   0.0000,   3.2919,   0.0000,  19.6415,   0.7605,  19.0450,   4.4571,   0.0000,   0.0000,   1.4863,   0.0000,   1.4863,   0.0000,   0.0000,   2.7924,   0.0000,   2.7924,   0.0000,   0.0000,   3.5004,   0.0000,   3.5004,   0.0000,   0.0000,   4.1283,   0.0000,   4.1283,   0.0000,   0.0000,   3.6694,   0.0000,   3.6694,   8.2606,   1.4140,   0.0000,   0.0000,   5.6213,   0.0000,   0.0000,   1.3476,   0.0000,   1.3476,   0.0000,   0.0000,   3.6416,   0.0000,   3.6416,   8.4752,   0.6274,   1.3052,   4.5080,   1.7995,
   22,  35.5272,   0.5397,   0.4669,   0.0000,   0.5472,   0.0000,   0.5175,   0.0000,   2.8695,   2.8690,  35.5272,  19.4868,   0.4989,   0.0000,   1.4150,  35.5272,   8.5935,   0.4984,   0.0000,   0.7323,   0.0000,   0.0000,   0.6438,   0.0000,   0.6438,   0.0000,   0.0000,   1.2648,   0.0000,   1.2648,   0.0000,   0.0000,   1.2242,   0.0000,   1.2242,   0.0000,   0.0000,   1.1331,  23.2404,  13.6269,   0.0000,  10.9033,   0.4641,   0.0000,   3.2458,   0.0000,  19.1892,   0.7093,  18.7107,   4.3485,   0.0000,   0.0000,   1.3862,   0.0000,   1.3862,   0.0000,   0.0000,   2.6044,   0.0000,   2.6044,   0.0000,   0.0000,   3.3964,   0.0000,   3.3964,   0.0000,   0.0000,   3.8581,   0.0000,   3.8581,   0.0000,   0.0000,   3.5594,   0.0000,   3.5594,   8.0623,   1.3984,   0.0000,   0.0000,   5.4935,   0.0000,   0.0000,   1.2997,   0.0000,   1.2997,   0.0000,   0.0000,   3.5324,   0.0000,   3.5324,   8.2698,   0.6171,   1.2493,   4.3918,   1.7487,
   23,  34.4439,   0.5307,   0.4510,   0.0000,   0.5378,   0.0000,   0.5113,   0.0000,   2.7937,   2.7932,  34.4438,  19.2127,   0.4799,   0.0000,   1.3795,  34.4438,   8.4992,   0.4794,   0.0000,   0.7111,   0.0000,   0.0000,   0.6010,   0.0000,   0.6010,   0.0000,   0.0000,   1.1815,   0.0000,   1.1815,   0.0000,   0.0000,   1.1831,   0.0000,   1.1831,   0.0000,   0.0000,   1.0577,  22.7204,  13.3003,   0.0000,  10.7838,   0.4464,   0.0000,   3.2010,   0.0000,  18.7670,   0.6621,  18.3969,   4.2473,   0.0000,   0.0000,   1.2940,   0.0000,   1.2940,   0.0000,   0.0000,   2.4311,   0.0000,   2.4311,   0.0000,   0.0000,   3.2999,   0.0000,   3.2999,   0.0000,   0.0000,   3.6085,   0.0000,   3.6085,   0.0000,   0.0000,   3.4573,   0.0000,   3.4573,   7.8737,   1.3831,   0.0000,   0.0000,   5.3717,   0.0000,   0.0000,   1.2561,   0.0000,   1.2561,   0.0000,   0.0000,   3.4312,   0.0000,   3.4312,   8.0744,   0.6074,   1.1976,   4.2835,   1.7014,
   24,  33.4203,   0.5224,   0.4360,   0.0000,   0.5291,   0.0000,   0.5055,   0.0000,   2.7230,   2.7225,  33.4203,  18.9454,   0.4619,   0.0000,   1.3457,  33.4202,   8.4062,   0.4614,   0.0000,   0.6910,   0.0000,   0.0000,   0.5618,   0.0000,   0.5618,   0.0000,   0.0000,   1.1053,   0.0000,   1.1053,   0.0000,   0.0000,   1.1455,   0.0000,   1.1455,   0.0000,   0.0000,   0.9886,  22.2335,  12.9951,   0.0000,  10.6660,   0.4297,   0.0000,   3.1573,   0.0000,  18.3717,   0.6189,  18.1015,   4.1529,   0.0000,   0.0000,   1.2095,   0.0000,   1.2095,   0.0000,   0.0000,   2.2724,   0.0000,   2.2724,   0.0000,   0.0000,   3.2102,   0.0000,   3.2102,   0.0000,   0.0000,   3.3795,   0.0000,   3.3795,   0.0000,   0.0000,   3.3624,   0.0000,   3.3624,   7.6941,   1.3680,   0.0000,   0.0000,   5.2555,   0.0000,   0.0000,   1.2161,   0.0000,   1.2161,   0.0000,   0.0000,   3.3370,   0.0000,   3.3370,   7.8885,   0.5982,   1.1499,   4.1824,   1.6573,
   25,  32.4530,   0.5144,   0.4218,   0.0000,   0.5208,   0.0000,   0.4999,   0.0000,   2.6568,   2.6564,  32.4530,  18.6848,   0.4449,   0.0000,   1.3134,  32.4530,   8.3145,   0.4445,   0.0000,   0.6718,   0.0000,   0.0000,   0.5262,   0.0000,   0.5262,   0.0000,   0.0000,   1.0361,   0.0000,   1.0361,   0.0000,   0.0000,   1.1109,   0.0000,   1.1109,   0.0000,   0.0000,   0.9260,  21.7762,  12.7094,   0.0000,  10.5500,   0.4139,   0.0000,   3.1148,   0.0000,  18.0006,   0.5797,  17.8226,   4.0651,   0.0000,   0.0000,   1.1329,   0.0000,   1.1329,   0.0000,   0.0000,   2.1284,   0.0000,   2.1284,   0.0000,   0.0000,   3.1264,   0.0000,   3.1264,   0.0000,   0.0000,   3.1710,   0.0000,   3.1710,   0.0000,   0.0000,   3.2738,   0.0000,   3.2738,   7.5232,   1.3531,   0.0000,   0.0000,   5.1447,   0.0000,   0.0000,   1.1794,   0.0000,   1.1794,   0.0000,   0.0000,   3.2491,   0.0000,   3.2491,   7.7115,   0.5896,   1.1059,   4.0877,   1.6162,
   26,  31.5389,   0.5070,   0.4084,   0.0000,   0.5130,   0.0000,   0.4946,   0.0000,   2.5948,   2.5944,  31.5389,  18.4306,   0.4289,   0.0000,   1.2826,  31.5389,   8.2243,   0.4284,   0.0000,   0.6536,   0.0000,   0.0000,   0.4942,   0.0000,   0.4942,   0.0000,   0.0000,   0.9738,   0.0000,   0.9738,   0.0000,   0.0000,   1.0789,   0.0000,   1.0789,   0.0000,   0.0000,   0.8697,  21.3458,  12.4417,   0.0000,  10.4356,   0.3989,   0.0000,   3.0734,   0.0000,  17.6513,   0.5444,  17.5588,   3.9836,   0.0000,   0.0000,   1.0640,   0.0000,   1.0640,   0.0000,   0.0000,   1.9990,   0.0000,   1.9990,   0.0000,   0.0000,   3.0479,   0.0000,   3.0479,   0.0000,   0.0000,   2.9831,   0.0000,   2.9831,   0.0000,   0.0000,   3.1909,   0.0000,   3.1909,   7.3604,   1.3384,   0.0000,   0.0000,   5.0391,   0.0000,   0.0000,   1.1455,   0.0000,   1.1455,   0.0000,   0.0000,   3.1669,   0.0000,   3.1669,   7.5431,   0.5813,   1.0656,   3.9988,   1.5777,
   27,  30.6751,   0.4999,   0.3957,   0.0000,   0.5057,   0.0000,   0.4896,   0.0000,   2.5365,   2.5361,  30.6751,  18.1825,   0.4137,   0.0000,   1.2532,  30.6751,   8.1353,   0.4133,   0.0000,   0.6363,   0.0000,   0.0000,   0.4658,   0.0000,   0.4658,   0.0000,   0.0000,   0.9186,   0.0000,   0.9186,   0.0000,   0.0000,   1.0494,   0.0000,   1.0494,   0.0000,   0.0000,   0.8198,  20.9396,  12.1904,   0.0000,  10.3230,   0.3848,   0.0000,   3.0330,   0.0000,  17.3217,   0.5132,  17.3087,   3.9080,   0.0000,   0.0000,   1.0030,   0.0000,   1.0030,   0.0000,   0.0000,   1.8843,   0.0000,   1.8843,   0.0000,   0.0000,   2.9743,   0.0000,   2.9743,   0.0000,   0.0000,   2.8158,   0.0000,   2.8158,   0.0000,   0.0000,   3.1131,   0.0000,   3.1131,   7.2054,   1.3240,   0.0000,   0.0000,   4.9382,   0.0000,   0.0000,   1.1141,   0.0000,   1.1141,   0.0000,   0.0000,   3.0897,   0.0000,   3.0897,   7.3826,   0.5735,   1.0286,   3.9150,   1.5418,
   28,  29.8588,   0.4932,   0.3836,   0.0000,   0.4987,   0.0000,   0.4848,   0.0000,   2.4815,   2.4811,  29.8588,  17.9405,   0.3993,   0.0000,   1.2252,  29.8588,   8.0477,   0.3989,   0.0000,   0.6198,   0.0000,   0.0000,   0.4411,   0.0000,   0.4411,   0.0000,   0.0000,   0.8703,   0.0000,   0.8703,   0.0000,   0.0000,   1.0219,   0.0000,   1.0219,   0.0000,   0.0000,   0.7762,  20.5555,  11.9544,   0.0000,  10.2120,   0.3714,   0.0000,   2.9936,   0.0000,  17.0101,   0.4859,  17.0712,   3.8381,   0.0000,   0.0000,   0.9497,   0.0000,   0.9497,   0.0000,   0.0000,   1.7842,   0.0000,   1.7842,   0.0000,   0.0000,   2.9051,   0.0000,   2.9051,   0.0000,   0.0000,   2.6691,   0.0000,   2.6691,   0.0000,   0.0000,   3.0399,   0.0000,   3.0399,   7.0576,   1.3098,   0.0000,   0.0000,   4.8419,   0.0000,   0.0000,   1.0850,   0.0000,   1.0850,   0.0000,   0.0000,   3.0172,   0.0000,   3.0172,   7.2298,   0.5660,   0.9950,   3.8360,   1.5083,
   29,  29.0875,   0.4869,   0.3723,   0.0000,   0.4920,   0.0000,   0.4802,   0.0000,   2.4297,   2.4292,  29.0875,  17.7043,   0.3857,   0.0000,   1.1984,  29.0875,   7.9613,   0.3853,   0.0000,   0.6041,   0.0000,   0.0000,   0.4200,   0.0000,   0.4200,   0.0000,   0.0000,   0.8290,   0.0000,   0.8290,   0.0000,   0.0000,   0.9964,   0.0000,   0.9964,   0.0000,   0.0000,   0.7391,  20.1916,  11.7326,   0.0000,  10.1026,   0.3588,   0.0000,   2.9552,   0.0000,  16.7149,   0.4627,  16.8451,   3.7737,   0.0000,   0.0000,   0.9042,   0.0000,   0.9042,   0.0000,   0.0000,   1.6988,   0.0000,   1.6988,   0.0000,   0.0000,   2.8398,   0.0000,   2.8398,   0.0000,   0.0000,   2.5429,   0.0000,   2.5429,   0.0000,   0.0000,   2.9710,   0.0000,   2.9710,   6.9167,   1.2957,   0.0000,   0.0000,   4.7499,   0.0000,   0.0000,   1.0578,   0.0000,   1.0578,   0.0000,   0.0000,   2.9488,   0.0000,   2.9488,   7.0842,   0.5589,   0.9645,   3.7613,   1.4770,
